date,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01
2018-10-14,37.0,37.0,37.0,37.0,37.0
2018-10-21,64.0,64.0,64.0,64.0,64.0
2018-10-28,35.0,35.0,35.0,35.0,35.0
2018-11-04,78.0,78.0,78.0,78.0,78.0
2018-11-11,64.0,64.0,64.0,64.0,64.0
2018-11-18,40.0,40.0,40.0,40.0,40.0
2018-11-25,75.0,75.0,75.0,75.0,75.0
2018-12-02,51.0,51.0,51.0,51.0,51.0
2018-12-09,72.0,72.0,72.0,72.0,72.0
2018-12-16,59.0,59.0,59.0,59.0,59.0
2018-12-23,23.0,23.0,23.0,23.0,23.0
2018-12-30,51.0,51.0,51.0,51.0,51.0
2019-01-06,,60.439560439560445,60.439560439560445,60.439560439560445,60.439560439560445
2019-01-13,,91.20879120879121,91.20879120879121,91.20879120879121,91.20879120879121
2019-01-20,,69.23076923076924,69.23076923076924,69.23076923076924,69.23076923076924
2019-01-27,,37.362637362637365,37.362637362637365,37.362637362637365,37.362637362637365
2019-02-03,,62.63736263736264,62.63736263736264,62.63736263736264,62.63736263736264
2019-02-10,,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693
2019-02-17,,80.21978021978023,80.21978021978023,80.21978021978023,80.21978021978023
2019-02-24,,48.35164835164836,48.35164835164836,48.35164835164836,48.35164835164836
2019-03-03,,48.35164835164836,48.35164835164836,48.35164835164836,48.35164835164836
2019-03-10,,69.23076923076924,69.23076923076924,69.23076923076924,69.23076923076924
2019-03-17,,86.81318681318682,86.81318681318682,86.81318681318682,86.81318681318682
2019-03-24,,53.846153846153854,53.846153846153854,53.846153846153854,53.846153846153854
2019-03-31,,64.83516483516485,64.83516483516485,64.83516483516485,64.83516483516485
2019-04-07,,64.83516483516485,64.83516483516485,64.83516483516485,64.83516483516485
2019-04-14,,62.63736263736264,62.63736263736264,62.63736263736264,62.63736263736264
2019-04-21,,68.13186813186813,68.13186813186813,68.13186813186813,68.13186813186813
2019-04-28,,73.62637362637363,73.62637362637363,73.62637362637363,73.62637362637363
2019-05-05,,34.065934065934066,34.065934065934066,34.065934065934066,34.065934065934066
2019-05-12,,61.53846153846155,61.53846153846155,61.53846153846155,61.53846153846155
2019-05-19,,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693
2019-05-26,,67.03296703296704,67.03296703296704,67.03296703296704,67.03296703296704
2019-06-02,,92.30769230769232,92.30769230769232,92.30769230769232,92.30769230769232
2019-06-09,,73.62637362637363,73.62637362637363,73.62637362637363,73.62637362637363
2019-06-16,,81.31868131868133,81.31868131868133,81.31868131868133,81.31868131868133
2019-06-23,,84.61538461538463,84.61538461538463,84.61538461538463,84.61538461538463
2019-06-30,,60.439560439560445,60.439560439560445,60.439560439560445,60.439560439560445
2019-07-07,,97.80219780219781,97.80219780219781,97.80219780219781,97.80219780219781
2019-07-14,,78.02197802197803,78.02197802197803,78.02197802197803,78.02197802197803
2019-07-21,,81.31868131868133,81.31868131868133,81.31868131868133,81.31868131868133
2019-07-28,,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001
2019-08-04,,67.03296703296704,67.03296703296704,67.03296703296704,67.03296703296704
2019-08-11,,103.2967032967033,103.2967032967033,103.2967032967033,103.2967032967033
2019-08-18,,78.02197802197803,78.02197802197803,78.02197802197803,78.02197802197803
2019-08-25,,91.20879120879121,91.20879120879121,91.20879120879121,91.20879120879121
2019-09-01,,94.50549450549451,94.50549450549451,94.50549450549451,94.50549450549451
2019-09-08,,103.2967032967033,103.2967032967033,103.2967032967033,103.2967032967033
2019-09-15,,69.23076923076924,69.23076923076924,69.23076923076924,69.23076923076924
2019-09-22,,95.6043956043956,95.6043956043956,95.6043956043956,95.6043956043956
2019-09-29,,109.8901098901099,109.8901098901099,109.8901098901099,109.8901098901099
2019-10-06,,92.30769230769232,92.30769230769232,92.30769230769232,92.30769230769232
2019-10-13,,74.72527472527473,74.72527472527473,74.72527472527473,74.72527472527473
2019-10-20,,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143
2019-10-27,,102.1978021978022,102.1978021978022,102.1978021978022,102.1978021978022
2019-11-03,,95.6043956043956,95.6043956043956,95.6043956043956,95.6043956043956
2019-11-10,,48.35164835164836,48.35164835164836,48.35164835164836,48.35164835164836
2019-11-17,,102.1978021978022,102.1978021978022,102.1978021978022,102.1978021978022
