date,2024-02-16
2018-01-07,43.0
2018-01-14,34.0
2018-01-21,29.0
2018-01-28,24.0
2018-02-04,49.0
2018-02-11,52.0
2018-02-18,15.0
2018-02-25,38.0
2018-03-04,29.0
2018-03-11,30.0
2018-03-18,23.0
2018-03-25,27.0
2018-04-01,28.0
2018-04-08,19.0
2018-04-15,24.0
2018-04-22,34.0
2018-04-29,23.0
2018-05-06,28.0
2018-05-13,43.0
2018-05-20,69.0
2018-05-27,16.0
2018-06-03,47.0
2018-06-10,55.0
2018-06-17,47.0
2018-06-24,100.0
2018-07-01,67.0
2018-07-08,68.0
2018-07-15,47.0
2018-07-22,45.0
2018-07-29,42.0
2018-08-05,45.0
2018-08-12,47.0
2018-08-19,27.0
2018-08-26,26.0
2018-09-02,25.0
2018-09-09,24.0
2018-09-16,38.0
2018-09-23,30.0
2018-09-30,53.0
2018-10-07,46.0
2018-10-14,29.0
2018-10-21,29.0
2018-10-28,35.0
2018-11-04,36.0
2018-11-11,15.0
2018-11-18,37.0
2018-11-25,29.0
2018-12-02,31.0
2018-12-09,43.0
2018-12-16,38.0
2018-12-23,27.0
2018-12-30,58.0
2019-01-06,61.29032258064516
2019-01-13,161.29032258064515
2019-01-20,151.61290322580643
2019-01-27,54.83870967741935
2019-02-03,38.70967741935483
2019-02-10,37.096774193548384
2019-02-17,70.96774193548387
2019-02-24,40.32258064516129
2019-03-03,56.4516129032258
2019-03-10,9.677419354838708
2019-03-17,24.19354838709677
2019-03-24,33.87096774193548
2019-03-31,27.41935483870968
2019-04-07,41.93548387096774
2019-04-14,29.032258064516128
2019-04-21,40.32258064516129
2019-04-28,43.54838709677419
2019-05-05,32.25806451612903
2019-05-12,46.774193548387096
2019-05-19,17.741935483870968
2019-05-26,24.19354838709677
2019-06-02,24.19354838709677
2019-06-09,38.70967741935483
2019-06-16,37.096774193548384
2019-06-23,74.19354838709677
2019-06-30,56.4516129032258
2019-07-07,48.38709677419354
2019-07-14,30.64516129032258
2019-07-21,53.2258064516129
2019-07-28,50.0
2019-08-04,35.483870967741936
2019-08-11,32.25806451612903
2019-08-18,51.61290322580645
2019-08-25,41.93548387096774
2019-09-01,29.032258064516128
2019-09-08,30.64516129032258
2019-09-15,20.96774193548387
2019-09-22,30.64516129032258
2019-09-29,40.32258064516129
2019-10-06,33.87096774193548
2019-10-13,32.25806451612903
2019-10-20,41.93548387096774
2019-10-27,25.806451612903224
2019-11-03,40.32258064516129
2019-11-10,46.774193548387096
2019-11-17,38.70967741935483
2019-11-24,22.58064516129032
2019-12-01,45.16129032258064
2019-12-08,30.64516129032258
2019-12-15,12.903225806451612
2019-12-22,32.25806451612903
2019-12-29,27.41935483870968
2020-01-05,26.881720430107528
2020-01-12,41.35649296939619
2020-01-19,37.220843672456574
2020-01-26,28.949545078577337
2020-02-02,35.153019023986765
2020-02-09,28.949545078577337
2020-02-16,33.08519437551696
2020-02-23,31.017369727047143
2020-03-01,4.13564929693962
2020-03-08,31.017369727047143
2020-03-15,82.71298593879239
2020-03-22,74.44168734491315
2020-03-29,117.86600496277916
2020-04-05,171.6294458229942
2020-04-12,153.01902398676592
2020-04-19,99.25558312655087
2020-04-26,57.899090157154674
2020-05-03,62.03473945409429
2020-05-10,103.3912324234905
2020-05-17,142.67990074441687
2020-05-24,88.91645988420181
2020-05-31,115.79818031430936
2020-06-07,107.52688172043013
2020-06-14,80.64516129032258
2020-06-21,95.11993382961124
2020-06-28,105.4590570719603
2020-07-05,117.86600496277916
2020-07-12,76.50951199338296
2020-07-19,68.23821339950372
2020-07-26,206.782464846981
2020-08-02,130.272952853598
2020-08-09,78.57733664185277
2020-08-16,49.62779156327544
2020-08-23,45.49214226633581
2020-08-30,70.30603804797353
2020-09-06,55.83126550868487
2020-09-13,43.424317617866
2020-09-20,47.55996691480562
2020-09-27,57.899090157154674
2020-10-04,55.83126550868487
2020-10-11,51.69561621174525
2020-10-18,59.96691480562448
2020-10-25,68.23821339950372
2020-11-01,80.64516129032258
2020-11-08,82.71298593879239
2020-11-15,33.08519437551696
2020-11-22,49.62779156327544
2020-11-29,70.30603804797353
2020-12-06,70.30603804797353
2020-12-13,45.49214226633581
2020-12-20,37.220843672456574
2020-12-27,57.899090157154674
2021-01-03,87.88254755996692
2021-01-10,100.80645161290325
2021-01-17,82.7129859387924
2021-01-24,46.52605459057072
2021-01-31,67.20430107526883
2021-02-07,51.69561621174525
2021-02-14,170.59553349875932
2021-02-21,188.68899917287013
2021-02-28,80.12820512820514
2021-03-07,67.20430107526883
2021-03-14,54.28039702233252
2021-03-21,67.20430107526883
2021-03-28,54.28039702233252
2021-04-04,56.86517783291978
2021-04-11,36.18693134822168
2021-04-18,51.69561621174525
2021-04-25,59.44995864350704
2021-05-02,64.61952026468157
2021-05-09,49.11083540115799
2021-05-16,74.95864350703062
2021-05-23,258.4780810587263
2021-05-30,175.76509511993385
2021-06-06,108.56079404466504
2021-06-13,87.88254755996692
2021-06-20,80.12820512820514
2021-06-27,74.95864350703062
2021-07-04,80.12820512820514
2021-07-11,64.61952026468157
2021-07-18,64.61952026468157
2021-07-25,72.37386269644335
2021-08-01,80.12820512820514
2021-08-08,98.22167080231596
2021-08-15,103.3912324234905
2021-08-22,74.95864350703062
2021-08-29,87.88254755996692
2021-09-05,90.46732837055418
2021-09-12,62.0347394540943
2021-09-19,74.95864350703062
2021-09-26,59.44995864350704
2021-10-03,54.28039702233252
2021-10-10,64.61952026468157
2021-10-17,51.69561621174525
2021-10-24,59.44995864350704
2021-10-31,46.52605459057072
