date,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01
2019-06-02,,82.05128205128206,82.05128205128206,82.05128205128206,82.05128205128206
2019-06-09,,79.48717948717949,79.48717948717949,79.48717948717949,79.48717948717949
2019-06-16,,69.23076923076924,69.23076923076924,69.23076923076924,69.23076923076924
2019-06-23,,56.410256410256416,56.410256410256416,56.410256410256416,56.410256410256416
2019-06-30,,53.846153846153854,53.846153846153854,53.846153846153854,53.846153846153854
2019-07-07,,84.61538461538463,84.61538461538463,84.61538461538463,84.61538461538463
2019-07-14,,64.1025641025641,64.1025641025641,64.1025641025641,64.1025641025641
2019-07-21,,58.97435897435898,58.97435897435898,58.97435897435898,58.97435897435898
2019-07-28,,79.48717948717949,79.48717948717949,79.48717948717949,79.48717948717949
2019-08-04,,69.23076923076924,69.23076923076924,69.23076923076924,69.23076923076924
2019-08-11,,56.410256410256416,56.410256410256416,56.410256410256416,56.410256410256416
2019-08-18,,46.15384615384616,46.15384615384616,46.15384615384616,46.15384615384616
2019-08-25,,48.71794871794872,48.71794871794872,48.71794871794872,48.71794871794872
2019-09-01,,56.410256410256416,56.410256410256416,56.410256410256416,56.410256410256416
2019-09-08,,46.15384615384616,46.15384615384616,46.15384615384616,46.15384615384616
2019-09-15,,35.8974358974359,35.8974358974359,35.8974358974359,35.8974358974359
2019-09-22,,23.07692307692308,23.07692307692308,23.07692307692308,23.07692307692308
2019-09-29,,51.282051282051285,51.282051282051285,51.282051282051285,51.282051282051285
2019-10-06,,74.35897435897436,74.35897435897436,74.35897435897436,74.35897435897436
2019-10-13,,35.8974358974359,35.8974358974359,35.8974358974359,35.8974358974359
2019-10-20,,41.02564102564103,41.02564102564103,41.02564102564103,41.02564102564103
2019-10-27,,46.15384615384616,46.15384615384616,46.15384615384616,46.15384615384616
